id,guid,memberid,firstname,lastname,fullname,committeeid,committeename,committee_active,membertypeid,title,memberactive,startdate,enddate,version,lastupdatedutc
4279,C03ECD3F-7C1E-4A71-8121-A1B64602D032,7627,Costa G.,Constantinides,Costa G. Constantinides,5213,Committee on Technology,TRUE,3,Committee member,TRUE,2019-06-13 0:00:00,2021-12-31 0:00:00,AAAAAOXXFHw=,2019-06-13 18:53:52
4291,A1563C00-8B53-4CBC-B452-31150EE4DA4F,7565,Peter A.,Koo,Peter A. Koo,5213,Committee on Technology,TRUE,3,Committee member,TRUE,2019-06-13 0:00:00,2021-12-31 0:00:00,AAAAAOXo1HU=,2019-10-07 18:17:14
3856,9D734E94-5798-47E4-AAA0-B76E7E1E6B74,7113,Mathieu,Eugene,Mathieu Eugene,5235,Committee on Civil and Human Rights,TRUE,1,Chairperson,TRUE,2018-01-11 0:00:00,2021-12-31 0:00:00,AAAAAOV8hW4=,2018-01-11 15:45:52
3857,486A05F1-2C50-4BBC-8858-45FD54834E1C,7563,Daniel,Dromm,Daniel Dromm,5235,Committee on Civil and Human Rights,TRUE,3,Committee member,TRUE,2018-01-11 0:00:00,2021-12-31 0:00:00,AAAAAOV8hW8=,2018-01-11 15:46:19
3858,D4936DD1-70D2-4B8E-9D00-1D9CCEC01429,7632,Ben,Kallos,Ben Kallos,5235,Committee on Civil and Human Rights,TRUE,3,Committee member,FALSE,2018-01-11 0:00:00,2019-04-09 0:00:00,AAAAAOXMjlY=,2018-01-11 15:47:06
3859,7160CE95-2C8C-4506-829C-87D78A4247C0,7566,Brad S.,Lander,Brad S. Lander,5235,Committee on Civil and Human Rights,TRUE,3,Committee member,TRUE,2018-01-11 0:00:00,2021-12-31 0:00:00,AAAAAOV8hXE=,2018-01-11 15:57:42
3860,3C23424E-C15E-483E-845C-4D35DF448982,430,Bill,Perkins,Bill Perkins,5235,Committee on Civil and Human Rights,TRUE,3,Committee member,TRUE,2018-01-11 0:00:00,2021-12-31 0:00:00,AAAAAOV8hXI=,2018-01-11 15:58:07
3861,609432F4-6485-4135-99F3-C25115AE4E9C,7541,Ydanis A.,Rodriguez,Ydanis A. Rodriguez,5235,Committee on Civil and Human Rights,TRUE,3,Committee member,FALSE,2018-01-11 0:00:00,2019-10-29 0:00:00,AAAAAOXsA/A=,2018-01-11 15:58:32
3862,F49A09F8-8E66-47AC-ACC9-E56D6AA9C1A4,7639,Helen K.,Rosenthal,Helen K. Rosenthal,5235,Committee on Civil and Human Rights,TRUE,3,Committee member,FALSE,2018-01-11 0:00:00,2019-04-09 0:00:00,AAAAAOXMjlg=,2018-01-11 15:59:04
4293,47639A6F-6575-4335-AFF2-15BAD6A7B09A,7623,Inez D.,Barron,Inez D. Barron,5235,Committee on Civil and Human Rights,TRUE,3,Committee member,TRUE,2019-10-30 0:00:00,2021-12-31 0:00:00,AAAAAOXsA2I=,2019-10-30 17:08:35
3870,C6596977-59EB-4DF8-83B2-8BBEAFE03CE6,7630,Rafael L.,"Espinal, Jr.","Rafael L. Espinal, Jr.",5236,Committee on Consumer Affairs and Business Licensing,TRUE,1,Chairperson,TRUE,2018-01-11 0:00:00,2021-12-31 0:00:00,AAAAAOV8hYs=,2018-01-11 19:31:58
3871,F72D5082-E655-4CE9-BA63-0948E36F52C0,7562,Margaret S.,Chin,Margaret S. Chin,5236,Committee on Consumer Affairs and Business Licensing,TRUE,3,Committee member,TRUE,2018-01-11 0:00:00,2021-12-31 0:00:00,AAAAAOV8hY8=,2018-01-11 19:32:30
3872,B80778A7-36D9-4E97-ADE3-8B0617466CD2,7565,Peter A.,Koo,Peter A. Koo,5236,Committee on Consumer Affairs and Business Licensing,TRUE,3,Committee member,TRUE,2018-01-11 0:00:00,2021-12-31 0:00:00,AAAAAOV8hZM=,2018-01-11 19:33:37
3873,CEB9BB53-04A9-486C-82CA-7918C98F2F69,386,Karen,Koslowitz,Karen Koslowitz,5236,Committee on Consumer Affairs and Business Licensing,TRUE,3,Committee member,TRUE,2018-01-11 0:00:00,2021-12-31 0:00:00,AAAAAOV8hZc=,2018-01-11 19:34:02
3874,190095F8-11D5-486E-A4DC-7CDF19508B3D,7566,Brad S.,Lander,Brad S. Lander,5236,Committee on Consumer Affairs and Business Licensing,TRUE,3,Committee member,TRUE,2018-01-11 0:00:00,2021-12-31 0:00:00,AAAAAOV8hZs=,2018-01-11 19:36:51
4233,B69D0F08-1D31-4015-85C3-EB3E6CB0DFF4,7748,Justin L.,Brannan,Justin L. Brannan,5236,Committee on Consumer Affairs and Business Licensing,TRUE,3,Committee member,TRUE,2019-04-10 0:00:00,2021-12-31 0:00:00,AAAAAOXMjVI=,2019-04-09 17:55:51
4234,9BBE5A54-ED2B-41CB-8400-6017E6B1BE6C,7741,Keith,Powers,Keith Powers,5236,Committee on Consumer Affairs and Business Licensing,TRUE,3,Committee member,TRUE,2019-04-10 0:00:00,2021-12-31 0:00:00,AAAAAOXMjVY=,2019-04-09 17:56:18
3880,B5F8019D-BFBC-42CB-80AB-0B2EA7931195,7741,Keith,Powers,Keith Powers,5237,Committee on Criminal Justice,TRUE,1,Chairperson,TRUE,2018-01-11 0:00:00,2021-12-31 0:00:00,AAAAAOV8hiQ=,2018-01-11 20:01:30
3881,23A5F27B-0F9E-421B-A6D5-F2EAFC976196,7747,Alicka,Ampry-Samuel,Alicka Ampry-Samuel,5237,Committee on Criminal Justice,TRUE,3,Committee member,TRUE,2018-01-11 0:00:00,2021-12-31 0:00:00,AAAAAOV8hig=,2018-01-11 20:02:35
3882,19BC013B-1406-47C6-9D04-AAFAA0779030,7746,Robert F.,Holden,Robert F. Holden,5237,Committee on Criminal Justice,TRUE,3,Committee member,TRUE,2018-01-11 0:00:00,2021-12-31 0:00:00,AAAAAOV8hjA=,2018-01-11 20:03:28
3883,476D4D08-ED57-44AF-9816-E97E6F8E62EF,7633,Rory I.,Lancman,Rory I. Lancman,5237,Committee on Criminal Justice,TRUE,3,Committee member,TRUE,2018-01-11 0:00:00,2021-12-31 0:00:00,AAAAAOV8hjI=,2018-01-11 20:03:57
3884,6BE26E1A-474B-4C1F-9E62-5797C845E342,7740,Carlina,Rivera,Carlina Rivera,5237,Committee on Criminal Justice,TRUE,3,Committee member,TRUE,2018-01-11 0:00:00,2021-12-31 0:00:00,AAAAAOV8hjY=,2018-01-11 20:04:38
4236,80D634D5-C6BE-432D-83B9-440FFA06CC71,7634,Mark,Levine,Mark Levine,5237,Committee on Criminal Justice,TRUE,3,Committee member,FALSE,2019-04-10 0:00:00,2019-10-29 0:00:00,AAAAAOXsA/Q=,2019-04-09 18:09:25
4237,DB259F0C-ECFA-40B4-9F95-8158AFC5ADAC,7617,Donovan J.,Richards,Donovan J. Richards,5237,Committee on Criminal Justice,TRUE,3,Committee member,FALSE,2019-04-10 0:00:00,2019-10-29 0:00:00,AAAAAOXsA/Y=,2019-04-09 18:09:58
3942,6E715467-2F52-4268-A875-5D905A909B8D,7264,Joseph,Borelli,Joseph C. Borelli,5239,Committee on Fire and Emergency Management,TRUE,1,Chairperson,TRUE,2018-01-11 0:00:00,2021-12-31 0:00:00,AAAAAOV8ioc=,2018-01-11 21:08:49
3943,9659C47C-4775-4870-A060-9CC0ED014903,7747,Alicka,Ampry-Samuel,Alicka Ampry-Samuel,5239,Committee on Fire and Emergency Management,TRUE,3,Committee member,FALSE,2018-01-11 0:00:00,2019-04-09 0:00:00,AAAAAOXMjqc=,2018-01-11 21:09:15
3944,6A6D249B-3AC1-478D-B87F-6AB23631516B,7748,Justin L.,Brannan,Justin L. Brannan,5239,Committee on Fire and Emergency Management,TRUE,3,Committee member,TRUE,2018-01-11 0:00:00,2021-12-31 0:00:00,AAAAAOV8io8=,2018-01-11 21:09:39
3945,8ED5DD2E-8B7A-4FCD-93E2-E249D82A9C5F,7561,Fernando,Cabrera,Fernando Cabrera,5239,Committee on Fire and Emergency Management,TRUE,3,Committee member,TRUE,2018-01-11 0:00:00,2021-12-31 0:00:00,AAAAAOV8ipM=,2018-01-11 21:10:10
3946,4B70BF27-B8BD-4BE7-B19B-71AB38F4F401,7635,Alan N.,Maisel,Alan N. Maisel,5239,Committee on Fire and Emergency Management,TRUE,3,Committee member,TRUE,2018-01-11 0:00:00,2021-12-31 0:00:00,AAAAAOV8ipc=,2018-01-11 21:10:43
4239,096B48AA-9990-473A-8673-EB66F40C8F9B,7629,Chaim M.,Deutsch,Chaim M. Deutsch,5239,Committee on Fire and Emergency Management,TRUE,3,Committee member,TRUE,2019-04-10 0:00:00,2021-12-31 0:00:00,AAAAAOXMjqk=,2019-04-09 18:21:00
3947,9ED7FCD1-1C38-4060-89C7-EC92394161BF,7744,Ruben,"Diaz, Sr.","Ruben Diaz, Sr.",5240,Committee on For-Hire Vehicles,FALSE,1,Chairperson,FALSE,2018-01-11 0:00:00,2019-02-14 0:00:00,AAAAAOXEy+4=,2018-01-11 21:15:04
3948,49264839-3D56-40CA-8B06-FB63D2B22D51,7627,Costa G.,Constantinides,Costa G. Constantinides,5240,Committee on For-Hire Vehicles,FALSE,3,Committee member,FALSE,2018-01-11 0:00:00,2019-02-14 0:00:00,AAAAAOXEy/I=,2018-01-11 21:15:35
3949,4572F9FA-1D3A-4336-A487-49F9EB60395A,7745,Francisco P.,Moya,Francisco P. Moya,5240,Committee on For-Hire Vehicles,FALSE,3,Committee member,FALSE,2018-01-11 0:00:00,2019-02-14 0:00:00,AAAAAOXEy/Q=,2018-01-11 21:15:59
3950,14B70129-C017-44BF-9A4E-2944637BBCD3,7264,Joseph,Borelli,Joseph C. Borelli,5240,Committee on For-Hire Vehicles,FALSE,3,Committee member,FALSE,2018-01-11 0:00:00,2019-02-14 0:00:00,AAAAAOXEy/w=,2018-01-11 21:16:43
3951,3E23D1AC-6D2A-4706-AB49-20DEC3361907,7541,Ydanis A.,Rodriguez,Ydanis A. Rodriguez,5240,Committee on For-Hire Vehicles,FALSE,3,Committee member,FALSE,2018-01-11 0:00:00,2019-02-14 0:00:00,AAAAAOXEy/4=,2018-01-11 21:17:08
3952,8B36BC54-3F47-47CD-A69C-92171D7B40CD,7568,Deborah L.,Rose,Deborah L. Rose,5240,Committee on For-Hire Vehicles,FALSE,3,Committee member,FALSE,2018-01-11 0:00:00,2019-02-14 0:00:00,AAAAAOXEy/g=,2018-01-11 21:17:32
3953,D78919C8-05AE-4267-9088-20DB777172AC,7642,Paul A.,Vallone,Paul A. Vallone,5240,Committee on For-Hire Vehicles,FALSE,3,Committee member,FALSE,2018-01-11 0:00:00,2019-02-14 0:00:00,AAAAAOXEy/o=,2018-01-11 21:17:56
3977,C7084E61-8ABB-4564-A395-788AC30360AC,7740,Carlina,Rivera,Carlina Rivera,5241,Committee on Hospitals,TRUE,1,Chairperson,TRUE,2018-01-11 0:00:00,2021-12-31 0:00:00,AAAAAOV8jAc=,2018-01-11 21:47:14
3978,A0BA4D10-6190-41A6-9086-8C092A016AE4,7742,Diana,Ayala,Diana Ayala,5241,Committee on Hospitals,TRUE,3,Committee member,TRUE,2018-01-11 0:00:00,2021-12-31 0:00:00,AAAAAOV8jCc=,2018-01-11 21:47:37
3984,2052EE5C-189C-49A4-B6BA-78857E26F0B2,7113,Mathieu,Eugene,Mathieu Eugene,5241,Committee on Hospitals,TRUE,3,Committee member,TRUE,2018-01-11 0:00:00,2021-12-31 0:00:00,AAAAAOV8kY8=,2018-01-12 16:06:44
3985,D3DBCA3E-16FB-463E-B93F-DCBA9D6E31FB,7634,Mark,Levine,Mark Levine,5241,Committee on Hospitals,TRUE,3,Committee member,TRUE,2018-01-11 0:00:00,2021-12-31 0:00:00,AAAAAOV8kZM=,2018-01-12 16:07:10
3986,4F05BBAD-E154-456C-9239-69F6AED8B13D,7635,Alan N.,Maisel,Alan N. Maisel,5241,Committee on Hospitals,TRUE,3,Committee member,TRUE,2018-01-11 0:00:00,2021-12-31 0:00:00,AAAAAOV8kZc=,2018-01-12 16:08:14
3987,F3B6F2A6-1ED9-4963-8445-1982AC6B24AA,7745,Francisco P.,Moya,Francisco P. Moya,5241,Committee on Hospitals,TRUE,3,Committee member,TRUE,2018-01-11 0:00:00,2021-12-31 0:00:00,AAAAAOV8kZs=,2018-01-12 16:09:24
3988,FFA427FB-2005-44F4-804D-3E7AACD4656A,7638,Antonio,Reynoso,Antonio Reynoso,5241,Committee on Hospitals,TRUE,3,Committee member,TRUE,2018-01-11 0:00:00,2021-12-31 0:00:00,AAAAAOV8kZ8=,2018-01-12 16:10:28
4007,99DAC664-076D-40D8-8B54-5C02EB3F7D29,7633,Rory I.,Lancman,Rory I. Lancman,5242,Committee on Justice System,TRUE,3,Chairperson,TRUE,2018-01-11 0:00:00,2021-12-31 0:00:00,AAAAAOV8kgo=,2018-01-12 16:30:30
4008,8AAA8F83-3BD0-4E95-9C46-23B5D6148BD1,7624,Andrew,Cohen,Andrew Cohen,5242,Committee on Justice System,TRUE,3,Committee member,TRUE,2018-01-11 0:00:00,2021-12-31 0:00:00,AAAAAOV8kg4=,2018-01-12 16:30:58
4009,368882F2-9A6B-4C35-97B6-C11354B967F6,7635,Alan N.,Maisel,Alan N. Maisel,5242,Committee on Justice System,TRUE,3,Committee member,TRUE,2018-01-11 0:00:00,2021-12-31 0:00:00,AAAAAOXXE6s=,2018-01-12 16:31:25
4010,D13BDA3B-31F5-453A-A6C7-6EB7875DB533,7568,Deborah L.,Rose,Deborah L. Rose,5242,Committee on Justice System,TRUE,3,Committee member,TRUE,2018-01-11 0:00:00,2021-12-31 0:00:00,AAAAAOV8khY=,2018-01-12 16:31:48
4011,EB3F4448-3CDF-4D22-9C00-4D60AD03FD8E,7510,Eric A.,Ulrich,Eric A. Ulrich,5242,Committee on Justice System,TRUE,3,Committee member,FALSE,2018-01-11 0:00:00,2019-06-13 0:00:00,AAAAAOXXE6E=,2018-01-12 16:32:08
4231,45718675-6DDF-4F5F-8E2E-11D227D99D1B,7563,Daniel,Dromm,Daniel Dromm,5242,Committee on Justice System,TRUE,3,Committee member,FALSE,2019-04-10 0:00:00,2019-06-13 0:00:00,AAAAAOXXE50=,2019-04-09 17:49:52
4232,CF4109FB-575E-47B6-B5AE-5E70E64BA217,7566,Brad S.,Lander,Brad S. Lander,5242,Committee on Justice System,TRUE,3,Committee member,FALSE,2019-04-10 0:00:00,2019-06-13 0:00:00,AAAAAOXXE58=,2019-04-09 17:50:23
4267,B5264E2D-C2C5-49FF-A357-E1535B499889,7628,Laurie A.,Cumbo,Laurie A. Cumbo,5242,Committee on Justice System,TRUE,3,Committee member,TRUE,2019-06-13 0:00:00,2021-12-31 0:00:00,AAAAAOXXE6M=,2019-06-13 18:22:41
4268,CD0FC32E-9AA5-4638-A401-12ADEE85876F,7785,Farah,Louis,Farah N. Louis,5242,Committee on Justice System,TRUE,3,Committee member,TRUE,2019-06-13 0:00:00,2021-12-31 0:00:00,AAAAAOXXE6c=,2019-06-13 18:23:20
4269,24631BE6-8EA4-4A13-BA5D-35A6342E5678,7640,Ritchie J.,Torres,Ritchie J. Torres,5242,Committee on Justice System,TRUE,3,Committee member,TRUE,2019-06-13 0:00:00,2021-12-31 0:00:00,AAAAAOXXE60=,2019-06-13 18:24:14
4039,E153DF0A-A9A2-4BAE-87AC-8784610D3DBA,7742,Diana,Ayala,Diana Ayala,5243,"Committee on Mental Health, Disabilities and Addiction",TRUE,3,Chairperson,TRUE,2018-01-11 0:00:00,2021-12-31 0:00:00,AAAAAOV8krM=,2018-01-12 17:17:21
4040,AC5A38A8-4625-40BB-A0D6-221495D8B936,7747,Alicka,Ampry-Samuel,Alicka Ampry-Samuel,5243,"Committee on Mental Health, Disabilities and Addiction",TRUE,3,Committee member,TRUE,2018-01-11 0:00:00,2021-12-31 0:00:00,AAAAAOV8krc=,2018-01-12 17:17:41
4041,D43F84EA-E3B5-457A-97C3-46140C899750,7561,Fernando,Cabrera,Fernando Cabrera,5243,"Committee on Mental Health, Disabilities and Addiction",TRUE,3,Committee member,TRUE,2018-01-11 0:00:00,2021-12-31 0:00:00,AAAAAOV8krs=,2018-01-12 17:18:01
4042,749E8D93-D0FD-4933-B92B-BDB0F68EF465,7746,Robert F.,Holden,Robert F. Holden,5243,"Committee on Mental Health, Disabilities and Addiction",TRUE,3,Committee member,TRUE,2018-01-11 0:00:00,2021-12-31 0:00:00,AAAAAOV8kr8=,2018-01-12 17:18:29
4043,FBFD0FBA-17E6-48EA-AEDF-8325E7928156,7569,James G.,Van Bramer,James G. Van Bramer,5243,"Committee on Mental Health, Disabilities and Addiction",TRUE,3,Committee member,TRUE,2018-01-11 0:00:00,2021-12-31 0:00:00,AAAAAOV8ksM=,2018-01-12 17:18:52
4134,A138BC1B-2961-4C0D-809F-20AF83DBF43F,7639,Helen K.,Rosenthal,Helen K. Rosenthal,5244,Committee on Women and Gender Equity,TRUE,1,Chairperson,TRUE,2018-01-11 0:00:00,2021-12-31 0:00:00,AAAAAOV8lQY=,2018-01-12 18:41:15
4135,CF9AEB3F-9A7C-48F8-B3E6-36A0432CD218,7742,Diana,Ayala,Diana Ayala,5244,Committee on Women and Gender Equity,TRUE,3,Committee member,TRUE,2018-01-11 0:00:00,2021-12-31 0:00:00,AAAAAOV8lQg=,2018-01-12 18:41:47
4136,F5EF10DC-6249-44A4-BF14-CECDCA59D173,7628,Laurie A.,Cumbo,Laurie A. Cumbo,5244,Committee on Women and Gender Equity,TRUE,3,Committee member,TRUE,2018-01-11 0:00:00,2021-12-31 0:00:00,AAAAAOV8lQw=,2018-01-12 18:42:09
4137,7A714EF1-F92D-4500-A2F7-D6685028FC1E,7632,Ben,Kallos,Ben Kallos,5244,Committee on Women and Gender Equity,TRUE,3,Committee member,TRUE,2018-01-11 0:00:00,2021-12-31 0:00:00,AAAAAOV8lRA=,2018-01-12 18:42:30
4138,B02419A0-7F0C-400B-89FF-9F51ED924AFE,7566,Brad S.,Lander,Brad S. Lander,5244,Committee on Women and Gender Equity,TRUE,3,Committee member,TRUE,2018-01-11 0:00:00,2021-12-31 0:00:00,AAAAAOV8lRQ=,2018-01-12 18:42:53
4144,30129927-AE49-40D2-94C5-FCB43A5FC0D4,7622,Vanessa L.,Gibson,Vanessa L. Gibson,5245,Subcommittee on Capital Budget,TRUE,1,Chairperson,TRUE,2018-01-11 0:00:00,2021-12-31 0:00:00,AAAAAOV8lWo=,2018-01-12 18:56:08
4145,284C145D-9292-4FC6-A3DB-3E289C9AEF40,7691,Barry,Grodenchik,Barry S. Grodenchik,5245,Subcommittee on Capital Budget,TRUE,3,Committee member,TRUE,2018-01-11 0:00:00,2021-12-31 0:00:00,AAAAAOV8lW4=,2018-01-12 18:56:39
4146,44F2F975-CD10-453A-BD0E-83B75DBE670F,5953,Steven,Matteo,Steven Matteo,5245,Subcommittee on Capital Budget,TRUE,3,Committee member,TRUE,2018-01-11 0:00:00,2021-12-31 0:00:00,AAAAAOV8lXI=,2018-01-12 18:57:10
4147,2BFB47CE-2CAF-4B22-9461-A600C47899B2,7741,Keith,Powers,Keith Powers,5245,Subcommittee on Capital Budget,TRUE,3,Committee member,FALSE,2018-01-11 0:00:00,2019-04-09 0:00:00,AAAAAOXMt7U=,2018-01-12 18:57:39
4148,B45A3E0A-8239-4040-B0DF-81E4638A41C5,7639,Helen K.,Rosenthal,Helen K. Rosenthal,5245,Subcommittee on Capital Budget,TRUE,3,Committee member,TRUE,2018-01-11 0:00:00,2021-12-31 0:00:00,AAAAAOV8lXo=,2018-01-12 18:57:57
4252,8A8991D7-FC17-43EA-8F00-F8AE01AE64DA,7743,Mark,Gjonaj,Mark Gjonaj,5245,Subcommittee on Capital Budget,TRUE,3,Committee member,TRUE,2019-04-10 0:00:00,2021-12-31 0:00:00,AAAAAOXMt7c=,2019-04-10 14:47:46
4253,833B8B62-9021-4857-9AD7-0C4AD2BE48C5,7748,Justin L.,Brannan,Justin L. Brannan,5258,Committee on Resiliency and Waterfronts,TRUE,1,Chairperson,TRUE,2019-04-09 0:00:00,2021-12-31 0:00:00,AAAAAOXMt/g=,2019-04-10 14:59:55
4254,0B38D677-E29D-4CB8-A120-BE4A66BA0A62,7627,Costa G.,Constantinides,Costa G. Constantinides,5258,Committee on Resiliency and Waterfronts,TRUE,3,Committee member,TRUE,2019-04-09 0:00:00,2021-12-31 0:00:00,AAAAAOXMt/o=,2019-04-10 15:00:29
4255,3931B746-27E4-4091-8A6D-601BEF4C2B1B,7744,Ruben,"Diaz, Sr.","Ruben Diaz, Sr.",5258,Committee on Resiliency and Waterfronts,TRUE,3,Committee member,TRUE,2019-04-09 0:00:00,2021-12-31 0:00:00,AAAAAOXMt/4=,2019-04-10 15:00:55
4256,1C93A431-24C6-4CF9-A23A-C85DF7438E7A,7568,Deborah L.,Rose,Deborah L. Rose,5258,Committee on Resiliency and Waterfronts,TRUE,3,Committee member,TRUE,2019-04-09 0:00:00,2021-12-31 0:00:00,AAAAAOXMuAM=,2019-04-10 15:01:23
4257,D3DE61F9-2BEF-44C8-B84D-66B8B062E604,7510,Eric A.,Ulrich,Eric A. Ulrich,5258,Committee on Resiliency and Waterfronts,TRUE,3,Committee member,TRUE,2019-04-09 0:00:00,2021-12-31 0:00:00,AAAAAOXMuAc=,2019-04-10 15:01:53
4281,808385A1-D900-4628-9900-F2E91CBEB08C,7739,Adrienne,Adams,Adrienne E. Adams,5261,"Subcommittee on Landmarks, Public Sitings and Dispositions",TRUE,1,Chairperson,TRUE,2019-09-25 0:00:00,2021-12-31 0:00:00,AAAAAOXwINk=,2019-08-28 14:20:06
4287,12ED0C08-03F5-4E60-BA8C-18A12B14EA3A,7623,Inez D.,Barron,Inez D. Barron,5261,"Subcommittee on Landmarks, Public Sitings and Dispositions",TRUE,3,Committee member,TRUE,2019-09-25 0:00:00,2021-12-31 0:00:00,AAAAAOXnnqE=,2019-09-24 15:26:36
4288,5BD143CC-1500-4938-9B4F-073A0CC0BA30,7565,Peter A.,Koo,Peter A. Koo,5261,"Subcommittee on Landmarks, Public Sitings and Dispositions",TRUE,3,Committee member,TRUE,2019-09-25 0:00:00,2021-12-31 0:00:00,AAAAAOXnnqI=,2019-09-24 15:27:02
4289,17564E6E-A7EA-4E6A-B40B-A0B58B5E7980,7637,I. Daneek,Miller,I. Daneek Miller,5261,"Subcommittee on Landmarks, Public Sitings and Dispositions",TRUE,3,Committee member,TRUE,2019-09-25 0:00:00,2021-12-31 0:00:00,AAAAAOXnnqM=,2019-09-24 15:27:29
4290,C8CFF894-4F08-40E4-994F-14FC619CBCC5,7641,Mark,Treyger,Mark Treyger,5261,"Subcommittee on Landmarks, Public Sitings and Dispositions",TRUE,3,Committee member,TRUE,2019-09-25 0:00:00,2021-12-31 0:00:00,AAAAAOXnnqQ=,2019-09-24 15:28:21